id,timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,flags,message_content
742,2024-10-30 16:53:23,192.168.1.138,192.168.1.100,UDP,60223,53,79,,G-code: M104 S200 ; Set extruder temperature
743,2024-10-30 16:53:25,192.168.1.138,192.168.1.100,UDP,56005,161,157,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
744,2024-10-30 16:53:27,192.168.1.138,192.168.1.100,UDP,53078,123,193,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
745,2024-10-30 16:53:29,192.168.1.138,192.168.1.100,UDP,62047,123,86,,G-code: M104 S200 ; Set extruder temperature
746,2024-10-30 16:53:31,192.168.1.138,192.168.1.100,TCP,61660,443,146,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
747,2024-10-30 16:53:32,192.168.1.138,192.168.1.100,TCP,59529,80,109,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
748,2024-10-30 16:53:34,192.168.1.138,192.168.1.100,TCP,50056,80,32,SYN,G-code: G28 ; Home all axes (Handshake initiated)
749,2024-10-30 16:53:35,192.168.1.138,192.168.1.100,UDP,58156,161,170,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
750,2024-10-30 16:53:37,192.168.1.138,192.168.1.100,UDP,57304,53,169,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
751,2024-10-31 15:10:42,192.168.1.138,192.168.1.100,TCP,49270,443,53,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
752,2024-10-31 15:10:43,192.168.1.100,192.168.1.138,TCP,50432,22,193,ACK,Acknowledgment received. Continuing print job.
753,2024-10-31 15:10:45,192.168.1.138,192.168.1.100,TCP,55446,22,42,SYN,G-code: G28 ; Home all axes (Handshake initiated)
754,2024-10-31 15:10:47,192.168.1.138,192.168.1.100,UDP,51414,53,127,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
755,2024-10-31 15:10:48,192.168.1.138,192.168.1.100,UDP,53488,161,177,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
756,2024-10-31 15:10:49,192.168.1.138,192.168.1.100,UDP,52119,123,37,,G-code: M104 S200 ; Set extruder temperature
757,2024-10-31 15:10:51,192.168.1.138,192.168.1.100,UDP,55567,123,65,,G-code: M104 S200 ; Set extruder temperature
758,2024-10-31 15:10:52,192.168.1.138,192.168.1.100,UDP,65192,161,122,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
759,2024-10-31 15:10:55,192.168.1.100,192.168.1.138,TCP,51980,80,114,FIN,Warning: Connection terminated unexpectedly.
760,2024-10-31 15:10:57,192.168.1.138,192.168.1.100,UDP,63186,53,110,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
761,2024-10-31 15:10:58,192.168.1.138,192.168.1.100,TCP,54095,22,198,SYN,G-code: G28 ; Home all axes (Handshake initiated)
762,2024-10-31 15:10:59,192.168.1.100,192.168.1.138,TCP,62609,22,120,ACK,Acknowledgment received. Continuing print job.
763,2024-10-31 15:11:00,192.168.1.138,192.168.1.100,TCP,56386,443,171,SYN,G-code: G28 ; Home all axes (Handshake initiated)
764,2024-10-31 15:11:01,192.168.1.138,192.168.1.100,UDP,54537,161,132,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
765,2024-10-31 15:11:02,192.168.1.138,192.168.1.100,TCP,50170,443,191,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
766,2024-10-31 15:11:04,192.168.1.138,192.168.1.100,UDP,51947,53,180,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
767,2024-10-31 15:11:06,192.168.1.138,192.168.1.100,UDP,49926,53,90,,G-code: M104 S200 ; Set extruder temperature
768,2024-10-31 15:11:09,192.168.1.100,192.168.1.138,TCP,52431,443,42,FIN,Warning: Connection terminated unexpectedly.
769,2024-10-31 15:11:10,192.168.1.138,192.168.1.100,UDP,51499,123,59,,G-code: M104 S200 ; Set extruder temperature
770,2024-10-31 15:11:10,192.168.1.138,192.168.1.100,TCP,57474,22,129,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
771,2024-10-31 15:11:12,192.168.1.138,192.168.1.100,UDP,60298,53,129,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
772,2024-10-31 15:11:13,192.168.1.100,192.168.1.138,TCP,55958,22,122,FIN,Warning: Connection terminated unexpectedly.
773,2024-10-31 15:11:15,192.168.1.138,192.168.1.100,UDP,58167,123,37,,G-code: M104 S200 ; Set extruder temperature
774,2024-10-31 15:11:16,192.168.1.100,192.168.1.138,TCP,61488,80,73,ACK,Acknowledgment received. Continuing print job.
775,2024-10-31 15:11:17,192.168.1.138,192.168.1.100,UDP,51963,123,155,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
776,2024-10-31 15:11:20,192.168.1.138,192.168.1.100,UDP,57853,123,104,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
777,2024-10-31 15:11:21,192.168.1.100,192.168.1.138,TCP,55496,22,38,ACK,Acknowledgment received. Continuing print job.
778,2024-10-31 15:11:24,192.168.1.138,192.168.1.100,UDP,52222,123,104,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
779,2024-10-31 15:11:26,192.168.1.100,192.168.1.138,TCP,61377,443,161,RST,Warning: Connection terminated unexpectedly.
780,2024-10-31 15:11:28,192.168.1.138,192.168.1.100,UDP,62042,53,77,,G-code: M104 S200 ; Set extruder temperature
781,2024-10-31 15:11:30,192.168.1.138,192.168.1.100,TCP,61106,80,173,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
782,2024-10-31 15:11:32,192.168.1.100,192.168.1.138,TCP,50219,80,166,FIN,Warning: Connection terminated unexpectedly.
783,2024-10-31 15:11:34,192.168.1.100,192.168.1.138,TCP,65470,80,184,FIN,Warning: Connection terminated unexpectedly.
784,2024-10-31 15:11:35,192.168.1.100,192.168.1.138,TCP,61944,443,184,ACK,Acknowledgment received. Continuing print job.
785,2024-10-31 15:11:37,192.168.1.100,192.168.1.138,TCP,64892,22,173,ACK,Acknowledgment received. Continuing print job.
786,2024-10-31 15:11:39,192.168.1.100,192.168.1.138,TCP,59568,22,148,RST,Warning: Connection terminated unexpectedly.
787,2024-10-31 15:11:40,192.168.1.138,192.168.1.100,UDP,59292,123,159,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
788,2024-10-31 15:11:41,192.168.1.138,192.168.1.100,UDP,61141,161,36,,G-code: M104 S200 ; Set extruder temperature
789,2024-10-31 15:11:42,192.168.1.138,192.168.1.100,TCP,52614,80,95,SYN,G-code: G28 ; Home all axes (Handshake initiated)
790,2024-10-31 15:11:42,192.168.1.138,192.168.1.100,UDP,50251,123,178,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
791,2024-10-31 15:11:44,192.168.1.138,192.168.1.100,TCP,49640,443,131,SYN,G-code: G28 ; Home all axes (Handshake initiated)
792,2024-10-31 15:11:46,192.168.1.138,192.168.1.100,UDP,53458,53,134,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
793,2024-10-31 15:11:48,192.168.1.100,192.168.1.138,TCP,59957,22,44,RST,Warning: Connection terminated unexpectedly.
794,2024-10-31 15:11:49,192.168.1.100,192.168.1.138,TCP,50486,443,150,ACK,Acknowledgment received. Continuing print job.
795,2024-10-31 15:11:50,192.168.1.138,192.168.1.100,UDP,50519,123,126,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
796,2024-10-31 15:11:52,192.168.1.100,192.168.1.138,TCP,58763,443,58,RST,Warning: Connection terminated unexpectedly.
797,2024-10-31 15:11:55,192.168.1.138,192.168.1.100,TCP,60306,22,141,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
798,2024-10-31 15:11:55,192.168.1.138,192.168.1.100,UDP,52528,161,111,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
799,2024-10-31 15:11:57,192.168.1.138,192.168.1.100,TCP,53820,80,136,SYN,G-code: G28 ; Home all axes (Handshake initiated)
800,2024-10-31 15:11:59,192.168.1.138,192.168.1.100,UDP,64534,123,127,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
801,2024-10-31 15:12:01,192.168.1.138,192.168.1.100,UDP,53980,53,41,,G-code: M104 S200 ; Set extruder temperature
802,2024-10-31 15:12:03,192.168.1.138,192.168.1.100,UDP,53051,161,189,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
803,2024-10-31 15:12:04,192.168.1.100,192.168.1.138,TCP,52760,80,53,ACK,Acknowledgment received. Continuing print job.
804,2024-10-31 15:12:06,192.168.1.100,192.168.1.138,TCP,59529,443,85,RST,Warning: Connection terminated unexpectedly.
805,2024-10-31 15:12:08,192.168.1.138,192.168.1.100,UDP,63792,161,141,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
806,2024-10-31 15:12:10,192.168.1.100,192.168.1.138,TCP,60608,80,151,RST,Warning: Connection terminated unexpectedly.
807,2024-10-31 15:12:11,192.168.1.138,192.168.1.100,UDP,58302,123,170,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
808,2024-10-31 15:12:12,192.168.1.138,192.168.1.100,UDP,63626,53,115,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
809,2024-10-31 15:12:14,192.168.1.138,192.168.1.100,UDP,55570,161,158,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
810,2024-10-31 15:12:15,192.168.1.100,192.168.1.138,TCP,60298,22,57,FIN,Warning: Connection terminated unexpectedly.
811,2024-10-31 15:12:17,192.168.1.138,192.168.1.100,TCP,54773,22,197,SYN,G-code: G28 ; Home all axes (Handshake initiated)
812,2024-10-31 15:12:19,192.168.1.100,192.168.1.138,TCP,54329,22,63,FIN,Warning: Connection terminated unexpectedly.
813,2024-10-31 15:12:20,192.168.1.138,192.168.1.100,TCP,53414,443,117,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
814,2024-10-31 15:12:22,192.168.1.138,192.168.1.100,TCP,52755,443,139,SYN,G-code: G28 ; Home all axes (Handshake initiated)
815,2024-10-31 15:12:23,192.168.1.138,192.168.1.100,TCP,54518,443,107,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
816,2024-10-31 15:12:25,192.168.1.100,192.168.1.138,TCP,56242,443,189,FIN,Warning: Connection terminated unexpectedly.
817,2024-10-31 15:12:26,192.168.1.138,192.168.1.100,TCP,56038,80,190,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
818,2024-10-31 15:12:29,192.168.1.100,192.168.1.138,TCP,62763,443,144,ACK,Acknowledgment received. Continuing print job.
819,2024-10-31 15:12:29,192.168.1.138,192.168.1.100,TCP,51411,443,151,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
820,2024-10-31 15:12:31,192.168.1.138,192.168.1.100,UDP,58161,123,153,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
821,2024-10-31 15:12:32,192.168.1.100,192.168.1.138,TCP,52202,443,103,RST,Warning: Connection terminated unexpectedly.
822,2024-10-31 15:12:35,192.168.1.100,192.168.1.138,TCP,50967,80,109,RST,Warning: Connection terminated unexpectedly.
823,2024-10-31 15:12:37,192.168.1.138,192.168.1.100,UDP,59268,161,112,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
824,2024-10-31 15:12:39,192.168.1.138,192.168.1.100,TCP,62300,80,88,SYN,G-code: G28 ; Home all axes (Handshake initiated)
825,2024-10-31 15:12:41,192.168.1.100,192.168.1.138,TCP,63921,443,136,ACK,Acknowledgment received. Continuing print job.
826,2024-10-31 15:12:42,192.168.1.100,192.168.1.138,TCP,54140,80,115,ACK,Acknowledgment received. Continuing print job.
827,2024-10-31 15:12:43,192.168.1.138,192.168.1.100,TCP,49610,22,100,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
828,2024-10-31 15:12:43,192.168.1.138,192.168.1.100,UDP,60097,53,81,,G-code: M104 S200 ; Set extruder temperature
829,2024-10-31 15:12:45,192.168.1.138,192.168.1.100,TCP,65372,80,36,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
830,2024-10-31 15:12:46,192.168.1.138,192.168.1.100,TCP,59819,22,172,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
831,2024-10-31 15:12:47,192.168.1.100,192.168.1.138,TCP,50265,443,68,ACK,Acknowledgment received. Continuing print job.
832,2024-10-31 15:12:48,192.168.1.138,192.168.1.100,UDP,63863,161,112,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
833,2024-10-31 15:12:50,192.168.1.100,192.168.1.138,TCP,63652,22,198,FIN,Warning: Connection terminated unexpectedly.
834,2024-10-31 15:12:52,192.168.1.138,192.168.1.100,UDP,50221,123,41,,G-code: M104 S200 ; Set extruder temperature
835,2024-10-31 15:12:54,192.168.1.138,192.168.1.100,TCP,64271,80,156,SYN,G-code: G28 ; Home all axes (Handshake initiated)
836,2024-10-31 15:12:55,192.168.1.100,192.168.1.138,TCP,53915,443,163,ACK,Acknowledgment received. Continuing print job.
837,2024-10-31 15:12:56,192.168.1.100,192.168.1.138,TCP,57495,80,135,RST,Warning: Connection terminated unexpectedly.
838,2024-10-31 15:12:58,192.168.1.138,192.168.1.100,TCP,62425,22,58,SYN,G-code: G28 ; Home all axes (Handshake initiated)
839,2024-10-31 15:12:59,192.168.1.138,192.168.1.100,UDP,59021,161,84,,G-code: M104 S200 ; Set extruder temperature
840,2024-10-31 15:13:01,192.168.1.100,192.168.1.138,TCP,57084,80,151,FIN,Warning: Connection terminated unexpectedly.
841,2024-10-31 15:13:02,192.168.1.100,192.168.1.138,TCP,55545,443,79,FIN,Warning: Connection terminated unexpectedly.
842,2024-10-31 15:13:02,192.168.1.100,192.168.1.138,TCP,51149,443,61,ACK,Acknowledgment received. Continuing print job.
843,2024-10-31 15:13:04,192.168.1.138,192.168.1.100,UDP,57477,53,139,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
844,2024-10-31 15:13:05,192.168.1.100,192.168.1.138,TCP,62076,22,170,ACK,Acknowledgment received. Continuing print job.
845,2024-10-31 15:13:07,192.168.1.100,192.168.1.138,TCP,56766,80,108,ACK,Acknowledgment received. Continuing print job.
846,2024-10-31 15:13:07,192.168.1.138,192.168.1.100,UDP,61961,161,90,,G-code: M104 S200 ; Set extruder temperature
847,2024-10-31 15:13:08,192.168.1.100,192.168.1.138,TCP,57542,443,187,FIN,Warning: Connection terminated unexpectedly.
848,2024-10-31 15:13:10,192.168.1.138,192.168.1.100,UDP,51107,161,94,,G-code: M104 S200 ; Set extruder temperature
849,2024-10-31 15:13:12,192.168.1.138,192.168.1.100,UDP,62545,161,58,,G-code: M104 S200 ; Set extruder temperature
850,2024-10-31 15:13:14,192.168.1.100,192.168.1.138,TCP,61992,22,158,FIN,Warning: Connection terminated unexpectedly.
851,2024-10-31 15:13:16,192.168.1.138,192.168.1.100,UDP,56984,123,199,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
852,2024-10-31 15:13:18,192.168.1.138,192.168.1.100,UDP,63494,161,62,,G-code: M104 S200 ; Set extruder temperature
853,2024-10-31 15:13:18,192.168.1.100,192.168.1.138,TCP,54306,443,200,FIN,Warning: Connection terminated unexpectedly.
854,2024-10-31 15:13:20,192.168.1.138,192.168.1.100,UDP,63186,53,123,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
855,2024-10-31 15:13:21,192.168.1.100,192.168.1.138,TCP,50102,22,116,ACK,Acknowledgment received. Continuing print job.
856,2024-10-31 15:13:23,192.168.1.100,192.168.1.138,TCP,51377,443,81,FIN,Warning: Connection terminated unexpectedly.
857,2024-10-31 15:13:23,192.168.1.138,192.168.1.100,UDP,59001,123,161,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
858,2024-10-31 15:13:24,192.168.1.100,192.168.1.138,TCP,65088,80,51,RST,Warning: Connection terminated unexpectedly.
859,2024-10-31 15:13:25,192.168.1.138,192.168.1.100,UDP,60891,123,157,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
860,2024-10-31 15:13:26,192.168.1.138,192.168.1.100,UDP,54936,53,118,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
861,2024-10-31 15:13:27,192.168.1.100,192.168.1.138,TCP,59498,80,191,ACK,Acknowledgment received. Continuing print job.
862,2024-10-31 15:13:30,192.168.1.100,192.168.1.138,TCP,54869,443,139,ACK,Acknowledgment received. Continuing print job.
863,2024-10-31 15:13:31,192.168.1.138,192.168.1.100,TCP,59210,443,67,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
864,2024-10-31 15:13:33,192.168.1.100,192.168.1.138,TCP,51022,22,49,RST,Warning: Connection terminated unexpectedly.
865,2024-10-31 15:13:35,192.168.1.100,192.168.1.138,TCP,50224,22,129,ACK,Acknowledgment received. Continuing print job.
866,2024-10-31 15:13:36,192.168.1.138,192.168.1.100,UDP,59544,161,61,,G-code: M104 S200 ; Set extruder temperature
867,2024-10-31 15:13:38,192.168.1.138,192.168.1.100,UDP,60393,123,65,,G-code: M104 S200 ; Set extruder temperature
868,2024-10-31 15:13:40,192.168.1.138,192.168.1.100,UDP,62865,53,177,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
869,2024-10-31 15:13:41,192.168.1.138,192.168.1.100,UDP,53138,161,187,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
870,2024-10-31 15:13:42,192.168.1.138,192.168.1.100,UDP,62315,53,183,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
871,2024-10-31 15:13:45,192.168.1.138,192.168.1.100,UDP,58977,123,91,,G-code: M104 S200 ; Set extruder temperature
872,2024-10-31 15:13:46,192.168.1.138,192.168.1.100,TCP,62101,22,34,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
873,2024-10-31 15:13:47,192.168.1.138,192.168.1.100,UDP,57936,123,160,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
874,2024-10-31 15:13:48,192.168.1.138,192.168.1.100,UDP,57340,161,151,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
875,2024-10-31 15:13:49,192.168.1.100,192.168.1.138,TCP,65238,80,154,FIN,Warning: Connection terminated unexpectedly.
876,2024-10-31 15:13:50,192.168.1.138,192.168.1.100,TCP,53882,80,55,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
877,2024-10-31 15:13:51,192.168.1.138,192.168.1.100,UDP,52975,53,151,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
878,2024-10-31 15:13:52,192.168.1.138,192.168.1.100,TCP,49774,80,53,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
879,2024-10-31 15:13:54,192.168.1.100,192.168.1.138,TCP,59889,22,105,RST,Warning: Connection terminated unexpectedly.
880,2024-10-31 15:13:55,192.168.1.138,192.168.1.100,UDP,56555,53,120,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
881,2024-10-31 15:13:58,192.168.1.138,192.168.1.100,UDP,62913,53,92,,G-code: M104 S200 ; Set extruder temperature
882,2024-10-31 15:13:59,192.168.1.138,192.168.1.100,UDP,54372,53,94,,G-code: M104 S200 ; Set extruder temperature
883,2024-10-31 15:14:00,192.168.1.138,192.168.1.100,UDP,59914,53,93,,G-code: M104 S200 ; Set extruder temperature
884,2024-10-31 15:14:02,192.168.1.138,192.168.1.100,UDP,62784,161,193,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
885,2024-10-31 15:14:03,192.168.1.100,192.168.1.138,TCP,63461,443,76,RST,Warning: Connection terminated unexpectedly.
886,2024-10-31 15:14:05,192.168.1.100,192.168.1.138,TCP,53117,80,68,FIN,Warning: Connection terminated unexpectedly.
887,2024-10-31 15:14:07,192.168.1.138,192.168.1.100,UDP,65034,53,138,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
888,2024-10-31 15:14:07,192.168.1.138,192.168.1.100,UDP,54051,53,95,,G-code: M104 S200 ; Set extruder temperature
889,2024-10-31 15:14:09,192.168.1.138,192.168.1.100,UDP,56018,161,105,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
890,2024-10-31 15:14:10,192.168.1.100,192.168.1.138,TCP,50950,22,71,ACK,Acknowledgment received. Continuing print job.
891,2024-10-31 15:14:12,192.168.1.138,192.168.1.100,UDP,58002,161,48,,G-code: M104 S200 ; Set extruder temperature
892,2024-10-31 15:14:12,192.168.1.138,192.168.1.100,UDP,52646,161,194,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
893,2024-10-31 15:14:14,192.168.1.100,192.168.1.138,TCP,61253,80,161,RST,Warning: Connection terminated unexpectedly.
894,2024-10-31 15:14:16,192.168.1.100,192.168.1.138,TCP,59933,22,153,RST,Warning: Connection terminated unexpectedly.
895,2024-10-31 15:14:19,192.168.1.138,192.168.1.100,UDP,63383,123,146,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
896,2024-10-31 15:14:20,192.168.1.138,192.168.1.100,UDP,56304,161,97,,G-code: M104 S200 ; Set extruder temperature
897,2024-10-31 15:14:22,192.168.1.138,192.168.1.100,UDP,52224,53,52,,G-code: M104 S200 ; Set extruder temperature
898,2024-10-31 15:14:23,192.168.1.138,192.168.1.100,UDP,55419,53,52,,G-code: M104 S200 ; Set extruder temperature
899,2024-10-31 15:14:24,192.168.1.138,192.168.1.100,UDP,53129,53,70,,G-code: M104 S200 ; Set extruder temperature
900,2024-10-31 15:14:25,192.168.1.100,192.168.1.138,TCP,62169,80,169,RST,Warning: Connection terminated unexpectedly.
901,2024-10-31 15:14:25,192.168.1.100,192.168.1.138,TCP,64244,80,46,ACK,Acknowledgment received. Continuing print job.
902,2024-10-31 15:14:27,192.168.1.100,192.168.1.138,TCP,55890,22,191,RST,Warning: Connection terminated unexpectedly.
903,2024-10-31 15:14:29,192.168.1.100,192.168.1.138,TCP,54176,80,45,FIN,Warning: Connection terminated unexpectedly.
904,2024-10-31 15:14:32,192.168.1.100,192.168.1.138,TCP,62553,80,48,ACK,Acknowledgment received. Continuing print job.
905,2024-10-31 15:14:32,192.168.1.138,192.168.1.100,UDP,53518,161,101,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
906,2024-10-31 15:14:33,192.168.1.138,192.168.1.100,TCP,56763,443,55,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
907,2024-10-31 15:14:34,192.168.1.138,192.168.1.100,TCP,53494,22,165,SYN,G-code: G28 ; Home all axes (Handshake initiated)
908,2024-10-31 15:14:35,192.168.1.138,192.168.1.100,TCP,54103,80,183,SYN,G-code: G28 ; Home all axes (Handshake initiated)
909,2024-10-31 15:14:37,192.168.1.100,192.168.1.138,TCP,58242,80,90,FIN,Warning: Connection terminated unexpectedly.
910,2024-10-31 15:14:39,192.168.1.138,192.168.1.100,TCP,54707,80,174,SYN,G-code: G28 ; Home all axes (Handshake initiated)
911,2024-10-31 15:14:41,192.168.1.138,192.168.1.100,UDP,57194,53,36,,G-code: M104 S200 ; Set extruder temperature
912,2024-10-31 15:14:42,192.168.1.138,192.168.1.100,TCP,56479,22,84,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
913,2024-10-31 15:14:43,192.168.1.138,192.168.1.100,UDP,59641,53,55,,G-code: M104 S200 ; Set extruder temperature
914,2024-10-31 15:14:44,192.168.1.138,192.168.1.100,UDP,61174,161,33,,G-code: M104 S200 ; Set extruder temperature
915,2024-10-31 15:14:46,192.168.1.100,192.168.1.138,TCP,59906,443,138,ACK,Acknowledgment received. Continuing print job.
916,2024-10-31 15:14:46,192.168.1.138,192.168.1.100,UDP,53335,123,108,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
917,2024-10-31 15:14:47,192.168.1.100,192.168.1.138,TCP,52221,443,198,RST,Warning: Connection terminated unexpectedly.
918,2024-10-31 15:14:49,192.168.1.138,192.168.1.100,TCP,65355,80,100,SYN,G-code: G28 ; Home all axes (Handshake initiated)
919,2024-10-31 15:14:49,192.168.1.100,192.168.1.138,TCP,60688,443,170,FIN,Warning: Connection terminated unexpectedly.
920,2024-10-31 15:14:51,192.168.1.138,192.168.1.100,TCP,64921,22,95,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
921,2024-10-31 15:14:53,192.168.1.100,192.168.1.138,TCP,64376,80,108,FIN,Warning: Connection terminated unexpectedly.
922,2024-10-31 15:14:54,192.168.1.138,192.168.1.100,UDP,53126,123,165,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
923,2024-10-31 15:14:55,192.168.1.138,192.168.1.100,UDP,54855,53,103,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
924,2024-10-31 15:14:57,192.168.1.138,192.168.1.100,TCP,64525,443,188,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
925,2024-10-31 15:14:58,192.168.1.138,192.168.1.100,UDP,64353,161,83,,G-code: M104 S200 ; Set extruder temperature
926,2024-10-31 15:14:59,192.168.1.138,192.168.1.100,UDP,54749,161,63,,G-code: M104 S200 ; Set extruder temperature
927,2024-10-31 15:15:01,192.168.1.138,192.168.1.100,UDP,57067,53,143,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
928,2024-10-31 15:15:02,192.168.1.100,192.168.1.138,TCP,53588,22,105,RST,Warning: Connection terminated unexpectedly.
929,2024-10-31 15:15:03,192.168.1.138,192.168.1.100,UDP,51241,161,153,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
930,2024-10-31 15:15:05,192.168.1.138,192.168.1.100,UDP,57288,53,149,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
931,2024-11-01 16:39:54,192.168.1.138,192.168.1.100,UDP,63484,53,145,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
932,2024-11-01 16:39:55,192.168.1.100,192.168.1.138,TCP,59867,80,142,ACK,Acknowledgment received. Continuing print job.
933,2024-11-01 16:39:57,192.168.1.138,192.168.1.100,TCP,62860,80,193,SYN,G-code: G28 ; Home all axes (Handshake initiated)
934,2024-11-01 16:39:58,192.168.1.100,192.168.1.138,TCP,62227,22,196,ACK,Acknowledgment received. Continuing print job.
935,2024-11-01 16:40:00,192.168.1.100,192.168.1.138,TCP,64932,443,153,FIN,Warning: Connection terminated unexpectedly.
936,2024-11-01 16:40:02,192.168.1.138,192.168.1.100,TCP,59285,80,168,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
937,2024-11-01 16:40:03,192.168.1.100,192.168.1.138,TCP,50974,22,134,FIN,Warning: Connection terminated unexpectedly.
938,2024-11-01 16:40:05,192.168.1.138,192.168.1.100,TCP,63900,443,102,SYN,G-code: G28 ; Home all axes (Handshake initiated)
939,2024-11-01 16:40:07,192.168.1.138,192.168.1.100,UDP,65223,123,117,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
940,2024-11-01 16:40:09,192.168.1.100,192.168.1.138,TCP,49912,443,153,FIN,Warning: Connection terminated unexpectedly.
941,2024-11-01 16:40:11,192.168.1.100,192.168.1.138,TCP,62465,22,135,RST,Warning: Connection terminated unexpectedly.
