id,timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,flags,message_content,label
1511,2024-10-31 20:57:49,192.168.0.138,192.168.0.100,UDP,53333,50218,422,,G-code: G28 ; Home all axes (Handshake initiated),attack
1512,2024-10-16 22:48:07,192.168.0.138,192.168.0.100,UDP,57647,53131,30,,Warning: Connection terminated unexpectedly.,attack
1513,2024-11-10 22:16:49,192.168.0.138,192.168.0.100,TCP,53117,80,427,FIN,Acknowledgment received. Continuing print job.,attack
1514,2024-11-13 12:35:30,192.168.0.138,192.168.0.100,TCP,55935,22,30,ACK,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1515,2024-10-29 19:58:38,192.168.0.138,192.168.0.100,UDP,51480,58056,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1516,2024-11-16 08:11:03,192.168.0.138,192.168.0.100,UDP,61154,59901,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1517,2024-10-29 08:11:05,192.168.0.138,192.168.0.100,TCP,52760,22,30,ACK,Acknowledgment received. Continuing print job.,attack
1518,2024-10-19 04:19:52,192.168.0.138,192.168.0.100,TCP,60032,22,501,FIN,G-code: M104 S200 ; Set extruder temperature,attack
1519,2024-10-17 01:23:55,192.168.0.138,192.168.0.100,UDP,54140,55435,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1520,2024-11-09 12:58:51,192.168.0.138,192.168.0.100,TCP,58171,22,30,ACK,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1521,2024-11-01 01:29:31,192.168.0.138,192.168.0.100,TCP,49832,443,30,FIN,Acknowledgment received. Continuing print job.,attack
1522,2024-11-13 00:44:27,192.168.0.138,192.168.0.100,TCP,57809,80,30,SYN,G-code: M104 S200 ; Set extruder temperature,attack
1523,2024-11-07 04:23:53,192.168.0.138,192.168.0.100,TCP,53439,80,30,FIN,Warning: Connection terminated unexpectedly.,attack
1524,2024-11-04 18:05:54,192.168.0.138,192.168.0.100,TCP,62553,80,30,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1525,2024-11-11 08:15:04,192.168.0.138,192.168.0.100,TCP,55496,80,174,ACK,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1526,2024-10-19 01:23:32,192.168.0.138,192.168.0.100,UDP,57374,50366,283,,Warning: Connection terminated unexpectedly.,attack
1527,2024-11-09 02:15:17,192.168.0.138,192.168.0.100,UDP,54064,58790,30,,Acknowledgment received. Continuing print job.,attack
1528,2024-10-19 07:26:58,192.168.0.138,192.168.0.100,UDP,51880,51445,30,,G-code: M104 S200 ; Set extruder temperature,attack
1529,2024-11-02 12:53:39,192.168.0.138,192.168.0.100,UDP,56797,54916,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1530,2024-11-03 19:59:24,192.168.0.138,192.168.0.100,TCP,58485,22,30,FIN,G-code: G28 ; Home all axes (Handshake initiated),attack
1531,2024-10-14 21:28:51,192.168.0.138,192.168.0.100,TCP,61277,80,30,FIN,Warning: Connection terminated unexpectedly.,attack
1532,2024-10-21 20:04:21,192.168.0.138,192.168.0.100,UDP,57102,51712,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1533,2024-10-18 14:21:56,192.168.0.138,192.168.0.100,UDP,58583,56198,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1534,2024-11-03 13:05:44,192.168.0.138,192.168.0.100,TCP,57835,22,30,FIN,G-code: M104 S200 ; Set extruder temperature,attack
1535,2024-11-04 21:21:29,192.168.0.138,192.168.0.100,TCP,51281,80,30,FIN,G-code: G28 ; Home all axes (Handshake initiated),attack
1536,2024-10-15 03:32:38,192.168.0.138,192.168.0.100,UDP,61405,57995,30,,Acknowledgment received. Continuing print job.,attack
1537,2024-11-13 15:01:20,192.168.0.138,192.168.0.100,TCP,57033,22,30,ACK,Acknowledgment received. Continuing print job.,attack
1538,2024-11-14 13:47:07,192.168.0.138,192.168.0.100,TCP,55529,22,30,ACK,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1539,2024-11-01 00:45:11,192.168.0.138,192.168.0.100,TCP,65451,80,30,FIN,G-code: G28 ; Home all axes (Handshake initiated),attack
1540,2024-11-15 11:19:04,192.168.0.138,192.168.0.100,UDP,55391,57310,30,,G-code: M104 S200 ; Set extruder temperature,attack
1541,2024-11-19 15:56:12,192.168.0.138,192.168.0.100,UDP,60969,57189,400,,G-code: M104 S200 ; Set extruder temperature,attack
1542,2024-10-21 16:43:42,192.168.0.138,192.168.0.100,UDP,58525,62610,30,,Warning: Connection terminated unexpectedly.,attack
1543,2024-11-13 03:35:52,192.168.0.138,192.168.0.100,TCP,63990,80,30,ACK,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1544,2024-11-02 22:27:34,192.168.0.138,192.168.0.100,TCP,62622,22,317,FIN,Acknowledgment received. Continuing print job.,attack
1545,2024-11-12 09:35:21,192.168.0.138,192.168.0.100,TCP,58554,22,30,FIN,Acknowledgment received. Continuing print job.,attack
1546,2024-10-31 14:55:09,192.168.0.138,192.168.0.100,UDP,60324,58783,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1547,2024-11-02 06:05:19,192.168.0.138,192.168.0.100,TCP,50015,80,30,SYN,G-code: M104 S200 ; Set extruder temperature,attack
1548,2024-11-11 22:35:54,192.168.0.138,192.168.0.100,UDP,56812,51246,235,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1549,2024-10-28 03:52:59,192.168.0.138,192.168.0.100,TCP,62501,80,30,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1550,2024-10-31 14:57:30,192.168.0.138,192.168.0.100,TCP,57072,443,209,FIN,G-code: M104 S200 ; Set extruder temperature,attack
1551,2024-11-04 23:49:45,192.168.0.138,192.168.0.100,TCP,56020,22,30,SYN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1552,2024-11-14 14:10:04,192.168.0.138,192.168.0.100,TCP,51566,443,30,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1553,2024-11-07 04:50:03,192.168.0.138,192.168.0.100,TCP,51255,80,30,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1554,2024-11-05 23:57:15,192.168.0.138,192.168.0.100,UDP,51734,65392,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1555,2024-11-08 16:41:27,192.168.0.138,192.168.0.100,TCP,63167,22,30,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1556,2024-11-19 14:26:11,192.168.0.138,192.168.0.100,TCP,53079,22,30,FIN,Acknowledgment received. Continuing print job.,attack
1557,2024-10-30 22:15:32,192.168.0.138,192.168.0.100,UDP,59602,61038,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1558,2024-10-19 02:15:38,192.168.0.138,192.168.0.100,TCP,50891,80,30,ACK,Warning: Connection terminated unexpectedly.,attack
1559,2024-11-04 05:12:44,192.168.0.138,192.168.0.100,UDP,51713,62543,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1560,2024-11-14 17:46:03,192.168.0.138,192.168.0.100,UDP,59446,59663,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1561,2024-11-19 03:06:17,192.168.0.138,192.168.0.100,TCP,51703,443,30,SYN,G-code: M104 S200 ; Set extruder temperature,attack
1562,2024-10-29 13:04:38,192.168.0.138,192.168.0.100,TCP,58779,22,30,ACK,G-code: M104 S200 ; Set extruder temperature,attack
1563,2024-11-08 22:04:28,192.168.0.138,192.168.0.100,TCP,57350,22,173,ACK,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1564,2024-10-16 08:31:22,192.168.0.138,192.168.0.100,TCP,55751,443,30,FIN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1565,2024-10-14 11:09:27,192.168.0.138,192.168.0.100,UDP,50514,64240,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1566,2024-10-23 14:14:36,192.168.0.138,192.168.0.100,UDP,50780,64480,155,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1567,2024-10-14 12:28:41,192.168.0.138,192.168.0.100,TCP,51773,22,30,SYN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1568,2024-11-17 06:57:37,192.168.0.138,192.168.0.100,TCP,52000,22,30,SYN,Acknowledgment received. Continuing print job.,attack
1569,2024-10-27 07:04:05,192.168.0.138,192.168.0.100,TCP,57948,443,30,FIN,G-code: G28 ; Home all axes (Handshake initiated),attack
1570,2024-11-18 06:37:08,192.168.0.138,192.168.0.100,UDP,55467,57410,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1571,2024-10-31 13:11:58,192.168.0.138,192.168.0.100,TCP,51703,22,517,SYN,G-code: M104 S200 ; Set extruder temperature,attack
1572,2024-11-19 21:56:14,192.168.0.138,192.168.0.100,UDP,55270,50588,30,,G-code: M104 S200 ; Set extruder temperature,attack
1573,2024-10-16 00:24:58,192.168.0.138,192.168.0.100,TCP,56009,443,30,FIN,G-code: G28 ; Home all axes (Handshake initiated),attack
1574,2024-11-16 20:08:27,192.168.0.138,192.168.0.100,UDP,59629,64477,390,,Warning: Connection terminated unexpectedly.,attack
1575,2024-10-20 02:31:16,192.168.0.138,192.168.0.100,TCP,54707,443,175,SYN,Acknowledgment received. Continuing print job.,attack
1576,2024-11-11 00:53:21,192.168.0.138,192.168.0.100,TCP,62065,443,30,FIN,G-code: G28 ; Home all axes (Handshake initiated),attack
1577,2024-10-31 15:32:52,192.168.0.138,192.168.0.100,UDP,50015,50200,30,,Warning: Connection terminated unexpectedly.,attack
1578,2024-10-15 14:11:18,192.168.0.138,192.168.0.100,UDP,50781,56622,30,,Warning: Connection terminated unexpectedly.,attack
1579,2024-10-30 06:19:48,192.168.0.138,192.168.0.100,UDP,52259,50462,30,,G-code: M104 S200 ; Set extruder temperature,attack
1580,2024-11-02 23:58:12,192.168.0.138,192.168.0.100,UDP,56125,56335,30,,G-code: M104 S200 ; Set extruder temperature,attack
1581,2024-10-15 23:59:34,192.168.0.138,192.168.0.100,TCP,54329,80,301,FIN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1582,2024-10-20 14:09:53,192.168.0.138,192.168.0.100,UDP,52717,50549,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1583,2024-11-03 20:08:03,192.168.0.138,192.168.0.100,TCP,61463,443,484,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1584,2024-10-23 22:27:28,192.168.0.138,192.168.0.100,UDP,57841,50186,315,,G-code: M104 S200 ; Set extruder temperature,attack
1585,2024-10-22 00:50:19,192.168.0.138,192.168.0.100,UDP,52989,51167,30,,G-code: M104 S200 ; Set extruder temperature,attack
1586,2024-11-10 06:00:14,192.168.0.138,192.168.0.100,UDP,55658,55474,365,,G-code: M104 S200 ; Set extruder temperature,attack
1587,2024-10-20 10:55:42,192.168.0.138,192.168.0.100,TCP,53603,443,30,SYN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1588,2024-11-09 01:09:09,192.168.0.138,192.168.0.100,TCP,49449,22,439,FIN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1589,2024-11-17 09:43:20,192.168.0.138,192.168.0.100,TCP,55935,22,423,ACK,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1590,2024-11-14 15:52:05,192.168.0.138,192.168.0.100,TCP,63900,80,30,SYN,G-code: G28 ; Home all axes (Handshake initiated),attack
1591,2024-10-23 09:45:50,192.168.0.138,192.168.0.100,UDP,63056,51734,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1592,2024-11-10 04:01:05,192.168.0.138,192.168.0.100,UDP,60951,59770,399,,Acknowledgment received. Continuing print job.,attack
1593,2024-10-30 01:52:46,192.168.0.138,192.168.0.100,UDP,65478,60873,30,,Acknowledgment received. Continuing print job.,attack
1594,2024-11-11 23:18:47,192.168.0.138,192.168.0.100,UDP,62195,52659,30,,G-code: M104 S200 ; Set extruder temperature,attack
1595,2024-11-17 21:16:13,192.168.0.138,192.168.0.100,TCP,51893,22,220,ACK,Warning: Connection terminated unexpectedly.,attack
1596,2024-11-01 08:02:41,192.168.0.138,192.168.0.100,TCP,57467,22,470,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1597,2024-11-04 15:02:32,192.168.0.138,192.168.0.100,UDP,52744,55084,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1598,2024-10-25 03:45:22,192.168.0.138,192.168.0.100,UDP,49810,55728,410,,Warning: Connection terminated unexpectedly.,attack
1599,2024-10-20 07:48:51,192.168.0.138,192.168.0.100,TCP,51323,22,30,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1600,2024-10-31 20:21:00,192.168.0.138,192.168.0.100,TCP,61041,22,426,FIN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1601,2024-10-23 17:28:04,192.168.0.138,192.168.0.100,TCP,65427,443,30,ACK,Acknowledgment received. Continuing print job.,attack
1602,2024-11-17 20:30:21,192.168.0.138,192.168.0.100,UDP,61034,61225,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1603,2024-10-20 03:46:38,192.168.0.138,192.168.0.100,TCP,53439,80,370,FIN,G-code: M104 S200 ; Set extruder temperature,attack
1604,2024-11-02 12:22:18,192.168.0.138,192.168.0.100,TCP,57896,443,237,SYN,Warning: Connection terminated unexpectedly.,attack
1605,2024-11-03 00:50:56,192.168.0.138,192.168.0.100,UDP,49327,51237,30,,G-code: M104 S200 ; Set extruder temperature,attack
1606,2024-10-15 11:59:20,192.168.0.138,192.168.0.100,TCP,55958,443,30,FIN,G-code: M104 S200 ; Set extruder temperature,attack
1607,2024-10-31 04:14:50,192.168.0.138,192.168.0.100,UDP,65416,61882,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1608,2024-10-23 16:59:00,192.168.0.138,192.168.0.100,UDP,63495,62582,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1609,2024-11-04 04:18:54,192.168.0.138,192.168.0.100,UDP,63225,53178,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1610,2024-11-14 00:05:25,192.168.0.138,192.168.0.100,UDP,60756,53721,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1611,2024-10-18 03:44:59,192.168.0.138,192.168.0.100,TCP,50129,443,199,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1612,2024-10-23 21:15:38,192.168.0.138,192.168.0.100,UDP,57370,62349,30,,Warning: Connection terminated unexpectedly.,attack
1613,2024-11-08 04:10:35,192.168.0.138,192.168.0.100,UDP,51812,57402,30,,Warning: Connection terminated unexpectedly.,attack
1614,2024-11-04 02:58:49,192.168.0.138,192.168.0.100,TCP,64244,443,158,ACK,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1615,2024-11-05 20:08:21,192.168.0.138,192.168.0.100,UDP,65244,56605,30,,Acknowledgment received. Continuing print job.,attack
1616,2024-10-31 17:23:53,192.168.0.138,192.168.0.100,UDP,53096,58010,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1617,2024-11-01 16:21:53,192.168.0.138,192.168.0.100,UDP,59253,61898,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1618,2024-10-22 20:15:46,192.168.0.138,192.168.0.100,TCP,60659,22,30,ACK,G-code: M104 S200 ; Set extruder temperature,attack
1619,2024-11-12 03:29:22,192.168.0.138,192.168.0.100,UDP,57240,64497,214,,Acknowledgment received. Continuing print job.,attack
1620,2024-11-08 11:21:47,192.168.0.138,192.168.0.100,TCP,49202,22,30,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1621,2024-10-20 11:44:47,192.168.0.138,192.168.0.100,TCP,49177,443,30,SYN,G-code: M104 S200 ; Set extruder temperature,attack
1622,2024-11-17 06:59:02,192.168.0.138,192.168.0.100,UDP,58278,59953,491,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1623,2024-11-14 16:45:47,192.168.0.138,192.168.0.100,TCP,57571,443,30,SYN,G-code: G28 ; Home all axes (Handshake initiated),attack
1624,2024-11-11 19:47:58,192.168.0.138,192.168.0.100,TCP,54550,443,30,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1625,2024-10-21 18:55:16,192.168.0.138,192.168.0.100,TCP,61172,80,330,FIN,Warning: Connection terminated unexpectedly.,attack
1626,2024-11-17 18:32:59,192.168.0.138,192.168.0.100,UDP,58625,57060,318,,Acknowledgment received. Continuing print job.,attack
1627,2024-11-06 07:16:43,192.168.0.138,192.168.0.100,UDP,50861,58940,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1628,2024-10-19 13:36:27,192.168.0.138,192.168.0.100,UDP,52391,62619,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1629,2024-11-06 16:22:51,192.168.0.138,192.168.0.100,UDP,61901,49694,30,,G-code: M104 S200 ; Set extruder temperature,attack
1630,2024-11-08 15:14:04,192.168.0.138,192.168.0.100,UDP,51738,62894,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1631,2024-11-13 13:36:11,192.168.0.138,192.168.0.100,UDP,60124,55190,198,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1632,2024-11-05 14:20:19,192.168.0.138,192.168.0.100,TCP,50102,443,30,ACK,Acknowledgment received. Continuing print job.,attack
1633,2024-11-02 19:23:29,192.168.0.138,192.168.0.100,TCP,55140,22,30,SYN,Warning: Connection terminated unexpectedly.,attack
1634,2024-11-16 02:31:32,192.168.0.138,192.168.0.100,TCP,60670,22,261,SYN,Warning: Connection terminated unexpectedly.,attack
1635,2024-10-20 04:36:03,192.168.0.138,192.168.0.100,TCP,57571,22,30,SYN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1636,2024-10-28 11:59:58,192.168.0.138,192.168.0.100,TCP,51386,443,30,ACK,Warning: Connection terminated unexpectedly.,attack
1637,2024-10-17 20:37:17,192.168.0.138,192.168.0.100,UDP,52043,50794,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1638,2024-11-05 04:15:12,192.168.0.138,192.168.0.100,TCP,57948,443,30,FIN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1639,2024-11-04 18:03:23,192.168.0.138,192.168.0.100,UDP,51648,57437,30,,G-code: M104 S200 ; Set extruder temperature,attack
1640,2024-11-12 21:05:01,192.168.0.138,192.168.0.100,TCP,60443,443,30,FIN,G-code: M104 S200 ; Set extruder temperature,attack
1641,2024-10-23 11:19:04,192.168.0.138,192.168.0.100,TCP,63304,80,206,SYN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1642,2024-11-08 02:49:08,192.168.0.138,192.168.0.100,TCP,58242,80,157,FIN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1643,2024-11-17 23:45:32,192.168.0.138,192.168.0.100,TCP,55422,22,30,FIN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1644,2024-11-13 00:08:12,192.168.0.138,192.168.0.100,UDP,57185,49300,201,,G-code: M104 S200 ; Set extruder temperature,attack
1645,2024-10-14 01:58:01,192.168.0.138,192.168.0.100,UDP,61039,49862,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1646,2024-10-20 13:15:57,192.168.0.138,192.168.0.100,TCP,49912,80,30,FIN,Acknowledgment received. Continuing print job.,attack
1647,2024-11-02 21:38:31,192.168.0.138,192.168.0.100,TCP,51156,22,30,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1648,2024-11-09 00:06:13,192.168.0.138,192.168.0.100,UDP,50291,57695,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1649,2024-11-05 18:43:15,192.168.0.138,192.168.0.100,UDP,55951,53654,340,,Acknowledgment received. Continuing print job.,attack
1650,2024-11-17 19:16:13,192.168.0.138,192.168.0.100,TCP,57809,80,30,SYN,G-code: M104 S200 ; Set extruder temperature,attack
1651,2024-10-27 18:39:10,192.168.0.138,192.168.0.100,UDP,60246,55264,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1652,2024-10-20 06:20:34,192.168.0.138,192.168.0.100,TCP,60443,22,314,FIN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1653,2024-10-31 06:02:20,192.168.0.138,192.168.0.100,TCP,54198,80,30,FIN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1654,2024-10-27 20:06:05,192.168.0.138,192.168.0.100,TCP,60887,22,30,SYN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1655,2024-11-06 22:55:05,192.168.0.138,192.168.0.100,TCP,55710,443,30,SYN,Acknowledgment received. Continuing print job.,attack
1656,2024-10-15 15:51:26,192.168.0.138,192.168.0.100,UDP,56440,57935,292,,G-code: M104 S200 ; Set extruder temperature,attack
1657,2024-10-15 08:36:40,192.168.0.138,192.168.0.100,UDP,63194,55743,30,,Warning: Connection terminated unexpectedly.,attack
1658,2024-10-14 09:03:48,192.168.0.138,192.168.0.100,UDP,56287,53258,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1659,2024-10-28 19:15:16,192.168.0.138,192.168.0.100,TCP,53932,443,30,FIN,Warning: Connection terminated unexpectedly.,attack
1660,2024-11-16 03:46:14,192.168.0.138,192.168.0.100,TCP,53079,443,30,FIN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1661,2024-10-14 17:51:55,192.168.0.138,192.168.0.100,TCP,59912,22,30,FIN,G-code: G28 ; Home all axes (Handshake initiated),attack
1662,2024-10-15 05:20:56,192.168.0.138,192.168.0.100,UDP,50468,52843,454,,Acknowledgment received. Continuing print job.,attack
1663,2024-11-07 16:02:30,192.168.0.138,192.168.0.100,UDP,53417,65161,30,,Acknowledgment received. Continuing print job.,attack
1664,2024-10-26 07:00:12,192.168.0.138,192.168.0.100,TCP,63945,80,475,SYN,Warning: Connection terminated unexpectedly.,attack
1665,2024-11-19 12:52:51,192.168.0.138,192.168.0.100,UDP,51298,58136,384,,Warning: Connection terminated unexpectedly.,attack
1666,2024-10-20 18:50:45,192.168.0.138,192.168.0.100,UDP,57426,59246,30,,Warning: Connection terminated unexpectedly.,attack
1667,2024-10-26 14:03:02,192.168.0.138,192.168.0.100,TCP,65229,80,30,ACK,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1668,2024-10-17 20:45:30,192.168.0.138,192.168.0.100,TCP,60687,80,30,SYN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1669,2024-10-17 09:48:00,192.168.0.138,192.168.0.100,UDP,52420,52575,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1670,2024-10-24 04:50:30,192.168.0.138,192.168.0.100,UDP,65201,55237,30,,Warning: Connection terminated unexpectedly.,attack
1671,2024-11-17 02:55:46,192.168.0.138,192.168.0.100,TCP,50611,22,30,FIN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1672,2024-10-17 08:28:56,192.168.0.138,192.168.0.100,UDP,61466,56770,30,,Warning: Connection terminated unexpectedly.,attack
1673,2024-10-22 14:32:35,192.168.0.138,192.168.0.100,UDP,52954,60672,450,,G-code: M104 S200 ; Set extruder temperature,attack
1674,2024-10-22 22:52:04,192.168.0.138,192.168.0.100,UDP,50170,65484,294,,G-code: G28 ; Home all axes (Handshake initiated),attack
1675,2024-10-28 16:18:54,192.168.0.138,192.168.0.100,TCP,57350,22,30,ACK,G-code: M104 S200 ; Set extruder temperature,attack
1676,2024-10-31 06:03:59,192.168.0.138,192.168.0.100,UDP,51089,50067,30,,Acknowledgment received. Continuing print job.,attack
1677,2024-11-04 09:23:31,192.168.0.138,192.168.0.100,TCP,60506,80,30,SYN,G-code: G28 ; Home all axes (Handshake initiated),attack
1678,2024-11-16 17:49:42,192.168.0.138,192.168.0.100,UDP,62835,54388,30,,Warning: Connection terminated unexpectedly.,attack
1679,2024-10-30 01:20:59,192.168.0.138,192.168.0.100,TCP,64271,22,30,SYN,G-code: G28 ; Home all axes (Handshake initiated),attack
1680,2024-11-19 21:34:00,192.168.0.138,192.168.0.100,UDP,54677,63011,523,,G-code: M104 S200 ; Set extruder temperature,attack
1681,2024-11-06 18:47:56,192.168.0.138,192.168.0.100,TCP,57542,443,450,FIN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1682,2024-10-29 23:21:18,192.168.0.138,192.168.0.100,UDP,55409,54346,405,,G-code: M104 S200 ; Set extruder temperature,attack
1683,2024-10-26 01:06:25,192.168.0.138,192.168.0.100,UDP,53803,51657,30,,G-code: M104 S200 ; Set extruder temperature,attack
1684,2024-11-08 12:01:43,192.168.0.138,192.168.0.100,TCP,59477,22,30,SYN,Acknowledgment received. Continuing print job.,attack
1685,2024-11-14 11:56:26,192.168.0.138,192.168.0.100,TCP,50129,80,30,ACK,G-code: G28 ; Home all axes (Handshake initiated),attack
1686,2024-11-10 07:25:25,192.168.0.138,192.168.0.100,UDP,65087,58659,30,,Warning: Connection terminated unexpectedly.,attack
1687,2024-11-18 06:08:00,192.168.0.138,192.168.0.100,UDP,53314,50045,30,,Warning: Connection terminated unexpectedly.,attack
1688,2024-10-25 03:45:14,192.168.0.138,192.168.0.100,UDP,58300,56197,30,,G-code: M104 S200 ; Set extruder temperature,attack
1689,2024-11-12 16:05:42,192.168.0.138,192.168.0.100,TCP,61559,80,30,SYN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1690,2024-10-31 19:59:47,192.168.0.138,192.168.0.100,UDP,65406,59372,342,,G-code: G28 ; Home all axes (Handshake initiated),attack
1691,2024-10-17 20:51:49,192.168.0.138,192.168.0.100,UDP,61174,62231,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1692,2024-10-30 11:36:55,192.168.0.138,192.168.0.100,TCP,64271,22,443,SYN,G-code: G28 ; Home all axes (Handshake initiated),attack
1693,2024-11-10 03:21:31,192.168.0.138,192.168.0.100,UDP,58284,53005,30,,Acknowledgment received. Continuing print job.,attack
1694,2024-11-08 21:51:04,192.168.0.138,192.168.0.100,TCP,55710,80,30,SYN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1695,2024-11-10 14:27:42,192.168.0.138,192.168.0.100,UDP,49619,54741,30,,Warning: Connection terminated unexpectedly.,attack
1696,2024-11-05 07:35:38,192.168.0.138,192.168.0.100,UDP,53282,54570,30,,G-code: G28 ; Home all axes (Handshake initiated),attack
1697,2024-11-08 00:57:39,192.168.0.138,192.168.0.100,UDP,62652,63287,278,,G-code: M104 S200 ; Set extruder temperature,attack
1698,2024-11-17 02:16:00,192.168.0.138,192.168.0.100,TCP,64271,80,453,SYN,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
1699,2024-10-28 16:25:59,192.168.0.138,192.168.0.100,UDP,55404,53279,30,,G-code: M104 S200 ; Set extruder temperature,attack
1700,2024-10-20 22:12:09,192.168.0.138,192.168.0.100,UDP,63112,50291,30,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),attack
